Max_R1,Sum_R1,Mean_R1,Variance_R1,StandardDev_R1,Skewness_R1,Kurtosis_R1,Excess Kurtosis_R1,Energy_R1_D1_T1,Contrast_R1_D1_T1,Homogeneity_R1_D1_T1,Entropy_R1_D1_T1,Correlation_R1_D1_T1,Dissimilarity_R1_D1_T1,TotalSum_R1_D1_T1,MeanX_R1_D1_T1,MeanY_R1_D1_T1,StdDevX_R1_D1_T1,StdDevY_R1_D1_T1,Short Run Emphasis (SRE)R_1_T1,Long Run Emphasis (LRE)R_1_T1,Gray Level Non-Uniformity (GLN)R_1_T1,Run Length Non-Uniformity (RLN)R_1_T1,Run Percentage (RP)R_1_T1,Low Gray Level Run Emphasis (LGRE)R_1_T1,High Gray Level Run Emphasis (HGRE)R_1_T1,Max_R2,Sum_R2,Mean_R2,Variance_R2,StandardDev_R2,Skewness_R2,Kurtosis_R2,Excess Kurtosis_R2,Energy_R2_D1_T1,Contrast_R2_D1_T1,Homogeneity_R2_D1_T1,Entropy_R2_D1_T1,Correlation_R2_D1_T1,Dissimilarity_R2_D1_T1,MeanX_R2_D1_T1,MeanY_R2_D1_T1,StdDevX_R2_D1_T1,StdDevY_R2_D1_T1,Short Run Emphasis (SRE)R_2_T1,Long Run Emphasis (LRE)R_2_T1,Gray Level Non-Uniformity (GLN)R_2_T1,Run Length Non-Uniformity (RLN)R_2_T1,Run Percentage (RP)R_2_T1,Low Gray Level Run Emphasis (LGRE)R_2_T1,High Gray Level Run Emphasis (HGRE)R_2_T1,Class
138,63.669446883230904,63.669446883230904,515.8927100540267,22.713271672174987,0.7185435015351371,2.9844033605309304,-0.01559663946906964,0.0011340786345523733,25.315688916013116,0.26163969770968293,7.125661209944467,0.9754454057817986,3.5822656772777894,0.9999999998876152,62.672285906945376,63.30624859518995,21.822946554417666,22.6336108643347,0.9258142193444541,1.3437225636523265,0.013688689998890847,0.8228877046489192,5.990893840703658e-05,0.00034298836024254767,4698.03007023705,129,67.48812448812448,67.48812448812448,385.1126763350351,19.624287919184102,0.4259170833049168,2.7437963248866035,-0.2562036751133965,0.0010763145767474596,49.495391200537,0.21475262760479533,7.10144919373149,0.937170971393955,4.898177919635989,67.524115755627,66.02057877813492,19.699660970578083,18.4202578735529,0.9411453498953498,1.276003276003276,0.014773289033163465,0.8567956775661968,6.7150147716576e-05,0.0002756728531161432,5075.735872235872,Viral Pneumonia
172,73.54618664140219,73.54618664140219,918.0211180179047,30.298863312307684,0.5097511940160037,2.6651801623388858,-0.33481983766111423,0.0006215688571608941,60.51350031546615,0.19209350084257035,7.621212135624093,0.9661407154062841,5.52911515850209,0.9999999998373456,72.42046193884192,72.76447625243972,29.301408856917615,30.1087730972458,0.9452668561503237,1.2548555187115114,0.009641061911806302,0.8660287013165104,8.190008188714962e-05,0.00031651481018391816,6475.155060792674,178,90.82430480317805,90.82430480317805,979.0949889081785,31.290493586841652,0.31483267438172985,2.377681936431349,-0.6223180635686512,0.000595890175769643,56.808331765961434,0.18491449414257027,7.626105064750239,0.9713842508065401,5.4348963188054045,90.58415841584181,89.55987296842866,31.43846445948932,30.49176330300257,0.9495731511576581,1.2354640664499819,0.009198927765011205,0.876037335243133,7.833920875984563e-05,0.00017673951408329118,9410.797941495122,Viral Pneumonia
178,104.75997572447275,104.75997572447275,737.401044089837,27.155129240897327,0.1621137682058881,2.425190901053467,-0.5748090989465329,0.0006667280445088516,44.46700030583862,0.19768044394445647,7.541369497065032,0.9701531899065199,4.927431966698851,0.9999999998436031,103.66796997184878,104.44150766343445,26.348480607694654,27.307126754492735,0.945974308400344,1.251251706873009,0.010353493027329469,0.8676955220146699,7.149495959450046e-05,0.00011171233326219744,11922.573509330907,196,120.04269486878187,120.04269486878187,555.7322155343921,23.573973265752045,-0.06248420210801151,2.9330163653936534,-0.0669836346063466,0.0008421458500522694,45.75509371520899,0.18646331032829852,7.330429549418855,0.9605304964638123,5.072534636293283,120.1754278728607,118.72310513447415,23.732557855639538,22.54659532505319,0.9509482308395352,1.2215041128084607,0.012480957939097027,0.8788274554958858,7.215007213594169e-05,7.802214760522781e-05,15207.066196631413,Viral Pneumonia
183,128.7850022655188,128.7850022655188,395.14113437924277,19.878157217892277,-0.3274486658326736,2.8820606245993714,-0.1179393754006286,0.0009738610235963556,53.76537101206943,0.19897546233194316,7.175572871822495,0.930187180229263,5.114252060043756,0.9999999997644287,127.92650176678424,128.18845700824508,19.402907194012215,19.770647443974934,0.9484846196445653,1.234254644313548,0.01458934571445361,0.8733148982931515,0.00012327416170777219,6.450502432538424e-05,17239.287947439963,175,126.30630630630633,126.30630630630633,522.2605308010714,22.853020168044996,-0.5912854082182699,2.8251277626785223,-0.17487223732147772,0.0009788829963536493,52.249681917223455,0.18001571750392265,7.15272938286409,0.9496004218759391,5.278944018677177,125.47169211195944,125.71564885496193,22.94235419042388,22.472628173830124,0.9525421254587921,1.2213213213213214,0.013251269283325965,0.8827510390625265,6.637461832601219e-05,7.006119567440577e-05,16729.156156156158,Viral Pneumonia
194,122.65275068279361,122.65275068279361,778.7396077933488,27.905906324528303,-0.2695961035254327,2.4325031908973167,-0.5674968091026833,0.0006204474188505879,44.6943441576819,0.1869592612833924,7.618801905482026,0.9705587210705442,5.0203235719988335,0.9999999998662923,121.92057761732856,122.1613852119264,27.42091869303231,27.620540633978663,0.9509653039695958,1.2291585381714136,0.010048101408011245,0.8792180493407672,6.80272108755064e-05,7.945754697595937e-05,16068.742359214459,190,131.368044077135,131.368044077135,838.666196449848,28.959734053506914,-0.6254279761057948,2.665903221202031,-0.33409677879796895,0.0009692968464076193,40.71540468792718,0.2257822609013773,7.186738533951592,0.975992661537051,4.484479256024218,131.25326370757185,130.511169132579,29.02415338180054,28.777455674187944,0.9360690235690236,1.313498622589532,0.0108260668260897,0.8459000217751816,7.919537496828367e-05,7.035449124270401e-05,18359.9652892562,Viral Pneumonia
186,115.36562716562717,115.36562716562717,658.1415766510154,25.65427014457857,-0.13684328161690693,2.3977608343905126,-0.6022391656094874,0.0005285947183415665,92.82088066863248,0.15182989285575352,7.766611056159323,0.9282044447174642,6.983096589917184,0.9999999998579545,114.54815340909076,114.85625000000003,25.305737523588924,25.507297653266907,0.9618474243474242,1.1634095634095634,0.010905650571498716,0.9039750960327577,8.791208789990328e-05,8.80720936710689e-05,14199.10076230076,183,115.0539835440498,115.0539835440498,538.962969782591,23.215576016601247,-0.12120852981815158,2.6513596195161515,-0.3486403804838485,0.0005958261648564731,120.75036433047062,0.14480710365750993,7.616608253066153,0.8863665589529808,7.7418280225397265,114.7913803872584,114.02477618155372,23.23225913203786,22.705952643994888,0.9625671728320735,1.167569737106161,0.012082138872398732,0.9061380234231146,8.417508415819171e-05,8.570318447151198e-05,14007.490066225166,Viral Pneumonia
181,115.89014119395594,115.89014119395591,854.2426994351049,29.227430599269326,-0.29127822891947475,2.6069366719420533,-0.39306332805794675,0.000561140581044437,58.86010624097415,0.1821195087965105,7.721794322661752,0.9650965387317594,5.495067036997832,0.9999999998735137,115.53996964330926,115.40918289906458,28.909109967345756,29.13334420483941,0.9529396485288857,1.2055982164973993,0.009693190353635257,0.8831642087883838,7.631257630312466e-05,9.555090418632605e-05,14517.547807778055,185,115.22980979108199,115.229809791082,925.939392012464,30.42925224208548,-0.49462304146268604,2.704108545767177,-0.29589145423282304,0.0005828813278868148,70.94358973222089,0.18123178550299263,7.674827146705556,0.9614445300867167,5.861217947778685,114.89503205128203,114.9822115384616,30.455179986192167,30.17146253288812,0.9534460208571526,1.2070470845026502,0.009629601755413126,0.8844812887949765,7.766387075521056e-05,0.00010333421242126157,14435.308076083566,Viral Pneumonia
194,120.60664250024493,120.60664250024493,849.4542637051518,29.14539867123371,-0.2643327074033595,2.439645056851493,-0.5603549431485071,0.0005389444005741837,53.77344530556158,0.18293533311390367,7.778848512303377,0.968132228313814,5.360927813901158,0.99999999990002,119.84243151369743,120.22195560887825,28.81567452800345,29.142492494571293,0.9502423173639005,1.226315273831684,0.009736679402006156,0.8772165271756608,6.682258602753278e-05,8.498021869521647e-05,15637.629763887528,181,108.08291131786598,108.08291131786598,1094.1033600791689,33.077233259134125,-0.2786582741987064,2.3686761788704467,-0.6313238211295533,0.0005378485275107237,54.0129524205286,0.1980642233560705,7.774211779959565,0.9755349534917019,5.209659846845484,108.21159665900072,107.40963563733241,33.12554961105681,32.89435314671748,0.9473650204792002,1.237545636556354,0.008591179994194943,0.8705867161613359,4.5766590383626e-05,0.00012882522837289712,12993.184901660583,Viral Pneumonia
201,125.15496227510158,125.15496227510158,844.2734910461681,29.05638468643627,-0.09446358540835952,2.5143058481727194,-0.4856941518272806,0.0006010085126942198,50.49526065752379,0.2080345648298468,7.683948378255146,0.9696222879775077,4.999763032582975,0.9999999998815166,124.46907582938375,124.6802132701422,28.741316281744542,28.880719504496334,0.9437679435093829,1.261172373766686,0.009701754520758471,0.862564349828751,6.144393240454214e-05,7.627190046600517e-05,16759.347997678466,215,194.0651421693997,194.0651421693997,87.51930095391151,9.355175089431064,-0.4356628781967918,2.832791525885208,-0.1672084741147919,0.004565839302436862,7.308180971907618,0.4204671330378937,5.77908914090626,0.9587834753475929,1.907189339648718,193.85388906104725,194.18748063216592,9.355950575484401,9.330776738190837,0.8509966563351682,1.9360613810741687,0.03067091397423204,0.6791020194277347,7.297672041520515e-05,2.646945283443919e-05,38137.928990522036,Viral Pneumonia
192,105.5813927198734,105.58139271987338,866.4163347548824,29.43495090457741,0.317293766355558,2.514505271515414,-0.4854947284845861,0.0006092902852546825,55.674335665975356,0.2125381924817611,7.654004798819157,0.9669596019100838,4.986195789142322,0.9999999998849649,104.69147590014938,104.94972966754891,28.75775476974673,29.171801825447957,0.9397978056623206,1.2788831110106265,0.009675953942203726,0.8536207690633761,6.713211599670747e-05,0.0001129064779107478,12226.009608862763,190,119.88695652173914,119.88695652173914,729.9722824875187,27.01799923176249,0.09794660550827422,2.4891092010686524,-0.5108907989313476,0.0006671085581564008,100.47828093796679,0.169313399337772,7.520262427180633,0.9306978335079783,6.596580405130179,119.80660813308714,118.34357670979703,26.992687148400044,26.04362409490704,0.9557429084602997,1.1924191750278705,0.010470128967140136,0.889644684362712,9.506607089809247e-05,8.107352229083195e-05,15343.628539576364,Viral Pneumonia
180,105.64829310719725,105.64829310719722,676.9470785172628,26.018206673736426,0.0391662569149629,2.489668336433721,-0.5103316635662791,0.0006465824227389371,48.17909949436582,0.2066158630860438,7.585269289056128,0.9638521614032001,4.868593662604959,0.9999999998888272,105.03157309616444,105.22112284602548,25.618870356690287,25.93827535736205,0.9420614988765673,1.2697325505544685,0.010750609396555663,0.8588609952892592,5.653550429055183e-05,0.00010883083547790035,12050.80550119591,185,113.77700729927005,113.77700729927005,755.4620747420392,27.485670352786364,-0.12137391330805489,2.5083624503395097,-0.49163754966049034,0.0005983033683574277,59.93157367276261,0.18522825590042824,7.660159665164858,0.9600296546680142,5.4109331992230345,113.73054791093313,113.1534901175881,27.418529897997278,27.160552370391972,0.9528816909975669,1.2120437956204377,0.01020385268729353,0.8832786626994185,5.899705014031537e-05,9.425238233939948e-05,13929.223479318734,Viral Pneumonia
192,113.18471606502007,113.18471606502007,1021.8934712778357,31.967068543703466,-0.22607200992158538,2.429784871688297,-0.5702151283117032,0.0004721953021311687,74.97016050038049,0.18960217263410742,7.89075124186931,0.9629343466999591,5.940321016272708,0.9999999998922762,112.55682430248844,112.54217386620705,31.79404389855433,31.808165157218998,0.9463868951281871,1.2487861515727257,0.008701146641365879,0.8686048265843849,6.0179334410209296e-05,0.00010837480878523357,14060.042854127087,186,120.8703675461339,120.8703675461339,750.7140174491709,27.399160889508476,-0.45692069374068645,3.0770108197194914,0.07701081971949142,0.0006127120336409177,82.85003920269045,0.1838859056097379,7.6599070365628315,0.9445134320762446,6.299137253913885,120.7465098039217,120.14431372549008,27.38682768847338,27.117218987022806,0.9494962974259908,1.2312032941894158,0.010808631636503935,0.8756476475320776,7.738740131926105e-05,8.488567527547543e-05,15603.100503278936,Viral Pneumonia
119,64.30815672745196,64.30815672745194,202.3632700868214,14.225444460080022,0.20169203194071145,3.116060064485619,0.11606006448561912,0.0017596710843298356,19.63375314614186,0.2933480410286382,6.685224953407349,0.9506228716566495,3.124433248976766,0.9999999998740554,64.03539042821147,64.10944584382867,13.894560916417152,14.225141344356537,0.9127771274848038,1.432479053721045,0.020414378400731244,0.7959009710591883,6.764069263235839e-05,0.0002757389328285158,4467.518605224249,113,60.07427815737272,60.07427815737272,248.3636694425756,15.759558034493722,-0.39227125749920566,3.502026641118296,0.5020266411182961,0.0014632608646856075,32.79506684352357,0.24892289286244665,6.833393449068396,0.9330775911604152,4.008068233285346,59.49976947902262,59.81535269709539,15.730121483368185,15.50538728542108,0.9328683295373837,1.307251487767247,0.01907403622202172,0.8382445435270273,6.883733735661803e-05,0.0004139099906078431,3978.4311218867088,Viral Pneumonia
204,153.26491405460064,153.26491405460064,271.0555367553366,16.46376435555783,-0.05222560970246239,3.4249732473212884,0.4249732473212884,0.0015868267295598244,22.067312680036775,0.27619777480317487,6.774625885573817,0.9603826178586686,3.343658071752264,0.9999999998269596,152.44384841668122,153.35421353175292,15.771822795199453,16.532369653044334,0.9178670935849905,1.425176946410516,0.017985902445529965,0.8069693489186431,9.77517106384633e-05,4.357563304041916e-05,24068.71924502865,195,147.5319271886738,147.53192718867376,328.5506275774781,18.125965562625293,-0.4512408322309332,3.250935228115009,0.2509352281150088,0.0011906975007611748,48.91737803386688,0.22056469093223502,6.978168108173471,0.9254218628278366,4.828963413161923,147.2402439024391,146.63201219512186,18.245285788322352,17.748435506494744,0.9339676233586954,1.3498988731580472,0.01616601915579139,0.8417046642976094,8.632596682588623e-05,4.7730150630783846e-05,22390.284021958974,Viral Pneumonia
198,138.60412661796747,138.60412661796747,658.9983528287712,25.670963223626245,-0.5629111884380792,2.672019634957878,-0.327980365042122,0.000895447222803855,23.595260036393114,0.23980424107960524,7.285948654188866,0.9817428138047424,3.680052665743258,0.9999999998683343,138.116787360106,138.23502304147542,25.244399606989155,25.50727086113793,0.9328941859968388,1.3252595155709348,0.01181291993653048,0.8386892962883914,6.868131867251676e-05,5.846494135348113e-05,20148.31052159426,199,130.87905477980667,130.87905477980667,947.6367148960325,30.783708595554767,-0.5087153678008558,2.3672845516028564,-0.6327154483971436,0.001001107218390672,26.470258130983293,0.24415221926975259,7.183599511107314,0.9867782237664384,3.7452300777227547,131.1459034792371,129.94163860830537,30.860757343838205,30.407803745831583,0.933325158133429,1.336197636949517,0.010618982623840654,0.8398440167977339,6.249999998657355e-05,7.196079576706601e-05,18339.721804511286,Viral Pneumonia
181,110.27078384798101,110.27078384798101,682.944358873574,26.13320414479583,0.005692453825053041,2.472898503606983,-0.527101496393017,0.0005724616506853097,69.2644594500992,0.1697724682150551,7.6929030515639205,0.9480026454518593,6.018783782970497,0.9999999998648649,109.26081081081067,109.67472972972939,25.469145706888334,25.98545870337663,0.954034522448022,1.2077065188704144,0.010760301885088634,0.8859359797768263,6.609385326292393e-05,9.816966674017135e-05,13064.131697017683,177,113.46533427661831,113.46533427661831,637.0362054330063,25.239576173799083,0.034111490955623165,2.511987145915234,-0.4880128540847659,0.0006054347609915799,77.1156090304309,0.16050381550892034,7.618705739339881,0.9383620802072108,6.43253099809766,113.07476294675423,112.27097009482134,25.157473939093325,24.530378826721137,0.9571272059112526,1.1911920764060842,0.011275438005525596,0.8931147284638769,8.403361343051546e-05,9.040333327755275e-05,13739.34895649098,Viral Pneumonia
200,116.58868131868132,116.58868131868132,832.1148828764642,28.846401558538705,0.04986449170316247,2.3791873437972666,-0.6208126562027334,0.00047822956649704555,76.43461148359013,0.16573370923561476,7.863169177537971,0.9537716803977249,6.276509613597506,0.999999999887552,115.7423816484874,116.31013156415172,28.38208327490095,28.901965100596946,0.9555013736263738,1.201758241758242,0.009522762950287922,0.8894218813175492,7.001330251978644e-05,8.91481888012255e-05,14659.212857142858,195,118.75594250967386,118.75594250967386,903.1604469972477,30.0526279549268,-0.0328391590187473,2.4323482520606157,-0.5676517479393843,0.0005560050119576486,62.91530712683781,0.18800060697871762,7.73084232837289,0.9652056520764202,5.559937579009802,118.6615122712439,117.94112640090785,30.106267471976132,29.70631432670967,0.9527497543148457,1.2099226091763406,0.00928634115699992,0.8828584870624845,6.076810888805311e-05,8.78746754182703e-05,15244.646213377559,Viral Pneumonia
211,131.48971160077772,131.48971160077772,915.3542363393794,30.254821703976038,-0.22169497838748,2.493360007795454,-0.5066399922045459,0.0005135882241979473,55.93900123351775,0.19221839803080368,7.842050921819041,0.9690985359811175,5.328188196010919,0.9999999999174577,130.8261659100287,131.19719356170032,29.93583439859229,30.138658657281834,0.9472072576870454,1.2467595593000647,0.009269421852545942,0.8705054110244285,5.198585984191043e-05,6.951238429499793e-05,18468.87791639663,211,159.5280298321939,159.5280298321939,380.00384453360346,19.49368729957479,-0.1406763983130425,2.5860940705556077,-0.4139059294443923,0.0011107402609193706,26.69505354070677,0.25786635003404246,7.105292586997195,0.9648534956846002,3.71698113160161,159.43090260071392,159.0790413054563,19.543520743796048,19.297884257614147,0.9235945031420483,1.367930391547545,0.014623260008974624,0.8185615483046874,5.653550428967092e-05,4.0685974288309184e-05,26149.252206339344,Viral Pneumonia
203,129.06259842519685,129.06259842519685,779.0452940355882,27.9113828757299,0.212157884297468,2.1502865203202304,-0.8497134796797696,0.0007756149407922911,27.801425110540453,0.2210326312932019,7.390254247780984,0.9834535812370239,4.020032266197941,0.9999999998655551,127.84834632965847,129.17652594783536,27.03793888236105,28.020589414154188,0.9410870516185477,1.280708661417323,0.010028106721564088,0.8568401635678813,7.631257630256154e-05,6.817651600463482e-05,17695.324803149608,184,123.0738766184311,123.07387661843107,389.92333127799856,19.74647642689699,0.18110009521296946,3.0892972070379887,0.08929720703798871,0.0010571403724319234,41.90241010630132,0.22335849324337864,7.126652814538412,0.9461743452730622,4.49703674348142,122.9922955353617,122.2013038324773,19.81799195287146,19.117707463151167,0.9382361745789963,1.2955064737242956,0.014786446273190729,0.8503640435070867,7.739938079021643e-05,7.039895933526654e-05,15784.250190403658,Viral Pneumonia
194,107.49938217122681,107.49938217122681,644.5490287445011,25.387970158019744,0.29647423217005076,2.6770140229491073,-0.3229859770508927,0.0008092529244302693,36.23804327400646,0.20701333092440757,7.337394338239892,0.972348932344088,4.475177304150726,0.9999999998181487,106.38352427714122,107.20349154391702,24.30988245397506,25.464055630858905,0.9472013827596352,1.2446601941747573,0.011236646880555784,0.8703947138308181,9.412650600748094e-05,0.00010102543927970857,12416.664960282438,188,102.7460351944384,102.74603519443843,644.2068466526827,25.38123020368955,0.31315631839105373,2.7445926941828667,-0.25540730581713333,0.000789506913908191,49.60284487477931,0.19654284475663708,7.362173423931314,0.9620263132460275,5.0686385177085915,102.38947843757069,101.45224655678486,25.548298280973945,24.272150930758364,0.9451731358775677,1.2565718009993483,0.011268614592053808,0.8659360759401454,8.577800650049324e-05,0.00011257105659419338,11407.446665218336,Viral Pneumonia
157,79.69837202291225,79.69837202291225,657.19798649651,25.635873039483364,0.16074309668751405,2.6512251766789707,-0.34877482332102927,0.0007922374420268245,37.061362929839405,0.21729746053768276,7.393720615074186,0.9713223679254974,4.413506012270517,0.9999999998458217,79.08402713536842,79.17591736046865,25.02039009556522,25.592137261550704,0.9422336113623423,1.2666566174253844,0.011145387192072207,0.8591309201558968,7.856693902021223e-05,0.00022888724726223214,7169.42523364486,146,71.23399558498897,71.23399558498897,539.1297304559881,23.21916730754977,-0.033172548701514766,2.444683108828258,-0.5553168911717421,0.0008142093819109396,82.56952314685931,0.16825572273458939,7.2959006025344975,0.9204167847371612,6.577525839754107,70.20840280093361,70.25041680560184,22.938387892805153,22.579745949237186,0.9527948596657206,1.21759697256386,0.01222457024761872,0.8833481959506401,0.00011627906973077233,0.0002952570932399554,5756.879848628193,Viral Pneumonia
197,114.74315429173251,114.74315429173251,753.1700755691378,27.44394424220283,0.08903179035220617,2.4088871734817263,-0.5911128265182737,0.0006850513167068167,37.86656752225676,0.21347640520164662,7.505699920071745,0.9750259031103612,4.445721237738799,0.9999999998648099,113.96890631337017,114.7604434230094,26.6972847155947,27.47423856344648,0.9432486396348955,1.2575039494470777,0.010022527861104193,0.8612435911340283,7.077641728843879e-05,9.030505581174307e-05,14149.64784096893,194,121.33376575240918,121.33376575240918,707.2460874499466,26.59409873355265,-0.047651728447975314,2.540137637308835,-0.45986236269116487,0.0007991399033086707,38.329169861965966,0.21031597910037206,7.35091143968903,0.9744520328937372,4.47598001451266,121.83474250576478,120.35530361260584,26.757902989115237,25.919982864806144,0.9466348529775139,1.2373980726464047,0.010533912772026961,0.8687583833105991,7.335680749814244e-05,7.905250733135683e-05,15672.796330615269,Viral Pneumonia
171,112.21148036253776,112.21148036253776,491.31990538463646,22.16573719470292,-0.23061087996001375,2.7425854851601197,-0.2574145148398803,0.0008595162125212461,39.34795042429123,0.22475541334640586,7.322481940307451,0.9591479414750897,4.34294566201823,0.9999999998808389,111.40371782650122,111.78384175405122,21.619461615308488,22.076001533674233,0.9400152025718491,1.2785266093423195,0.012691965010694013,0.8541719942219237,5.942829974943852e-05,9.006193507887566e-05,13308.159191261911,165,110.1330922865014,110.1330922865014,877.7775688124199,29.627311197819147,-0.4548498255866504,2.1723543064374295,-0.8276456935625705,0.0008188258449294243,49.45640106545086,0.2235030873983245,7.406238477708142,0.9720888956421743,4.815398387678579,109.5906893464639,109.42882721575678,29.799714343015694,29.709991741821753,0.9369532923936333,1.3013085399449036,0.010369175885562989,0.8475936106426413,5.823772638913422e-05,0.00010975515470555323,13228.341769972452,Viral Pneumonia
177,80.05040983606557,80.05040983606557,631.440491635313,25.128479692080717,0.7259857274031017,3.234709712831713,0.23470971283171282,0.0007667856616760712,42.47832167238083,0.19026444202516662,7.4171149380662715,0.9667750047949114,4.877762237080054,0.9999999998601398,78.8405594405592,79.63496503496494,23.661701483436048,25.169343263080837,0.9511479204614449,1.2191256830601092,0.012085498221646175,0.8792442293283587,7.348618458725662e-05,0.00020030036746079139,7200.609426229508,169,74.74127784783522,74.74127784783522,853.3002339282651,29.211303187777588,0.3546483735500806,2.8858361685465677,-0.11416383145343234,0.000733731460495617,47.977427120758904,0.1951935094267853,7.427204980537178,0.9739784414857438,5.0525969745666215,74.76572430418587,73.29936445321067,29.570667977702904,27.84644924124962,0.9481312175984308,1.240226986128626,0.010214693827373438,0.8726176269770491,6.0331825025027295e-05,0.0003306272484745082,6590.041403951242,Viral Pneumonia
197,122.88402756967335,122.88402756967335,723.1313910706613,26.891102451752722,-0.16993706618179913,2.8616732532361686,-0.1383267467638314,0.0005190605796652385,76.50316067735419,0.16333173071900703,7.82254196483045,0.9460512322487268,6.283340129865075,0.9999999998980423,122.08075040783014,122.51845432300141,26.401429617084304,26.74681274758887,0.9566431924882629,1.1956847467785434,0.010725221534033368,0.8920051592341437,6.841817185961342e-05,7.812601453233919e-05,16070.383677954253,201,144.60482868808808,144.60482868808808,687.9837295685574,26.22944394318258,0.030056681115624612,2.1026795546510852,-0.8973204453489148,0.0006751459772604349,46.97187499136537,0.18909542082248618,7.501399050600289,0.9653820515679974,5.10349264612069,143.90716911764673,143.75845588235282,25.97600037608832,26.097197457534886,0.9508526145531294,1.2203088940173976,0.010588897075016326,0.8785362018155738,6.642752755563137e-05,5.232421221212177e-05,21888.74986685603,Viral Pneumonia
192,124.03150384193194,124.03150384193194,817.1872621731466,28.586487405295994,-0.1714352441656671,2.302508704146101,-0.697491295853899,0.000476588457317249,76.61729364664545,0.16726921031215586,7.86826658995398,0.9524071629462709,6.380797304168367,0.9999999998877035,123.17282425603625,123.6095451993261,28.166914504996655,28.47126744533095,0.9545447615562874,1.2145993413830956,0.009634651971841036,0.8876000244832238,7.742934571352926e-05,7.757575446326327e-05,16450.064215148188,189,117.77004219409284,117.77004219409284,755.0696445616732,27.47853061140048,-0.35379398556261926,2.7453672794354183,-0.25463272056458175,0.0006926516737257586,59.25422876247611,0.18580490788084547,7.54475704686515,0.9611348661948588,5.516161446069977,118.08390554346018,116.9529392061635,27.4093165760332,27.18872114605275,0.9535571964369433,1.2052904901006167,0.010775753770073214,0.8846749047635473,6.017933440679514e-05,8.866614199961977e-05,14861.392567348264,Viral Pneumonia
211,131.23625870282154,131.23625870282154,1083.3915068528236,32.9149131375555,-0.11354124451028168,2.334545588456363,-0.6654544115436369,0.00045396954413537915,62.29476043127934,0.1821709185485903,7.9326872813832585,0.9708579158555098,5.652937330190288,0.9999999999066032,130.56122163070876,130.7089754366304,32.65247672548705,32.71911810953204,0.950119727413379,1.2282887504580433,0.008381469553673773,0.8770461725580152,5.144826876104292e-05,7.201353572717084e-05,18569.81962257237,215,154.83047147846335,154.83047147846335,576.4917781246231,24.010243191700976,-0.17692952636235995,2.770600823254501,-0.22939917674549903,0.000796554029513593,48.81349563438349,0.2182683209070433,7.416394051606125,0.9576996364095338,4.904869250840845,154.8841298467088,154.01923654944443,23.935671928590438,23.71150095631571,0.9350148347561763,1.3176658905704306,0.01206999333050178,0.8435738620582738,6.0357315297832085e-05,4.4634681612344244e-05,24859.627619324798,Viral Pneumonia
201,126.12680902742639,126.12680902742639,1271.8971873584287,35.663667609465364,-0.33435041817290095,2.0510864333090795,-0.9489135666909205,0.0005462736228635458,49.466108695033775,0.1993580886489879,7.796249192720046,0.9804994692223085,5.0182889021473445,0.9999999998966727,125.70324447199819,125.57377557346558,35.57716149456149,35.63550642754857,0.9451217825456262,1.2580710454407447,0.008327423430388434,0.8658288464366974,5.597850424870106e-05,8.585216971033992e-05,17433.122760854163,199,126.25478468899522,126.25478468899522,733.5301804560335,27.083762302457785,-0.07120187607940383,2.5082828510405313,-0.4917171489594687,0.0006828632916025967,50.17113369529093,0.19832961676293454,7.541799925384203,0.9664183750844305,5.10767097888054,126.55637707948311,125.38986444855236,27.13704739901017,26.650646717897924,0.9449602521929823,1.262858851674641,0.010504066411744126,0.8655263085059184,6.105006104093276e-05,7.240506577099379e-05,16927.310406698565,Viral Pneumonia
179,89.55001333688983,89.55001333688983,622.2928440915799,24.945798124966455,0.3713339126847724,2.8536360483735264,-0.14636395162647364,0.0008218299651237187,59.299527630091795,0.17164804140222156,7.309420570891456,0.9505455006955136,5.658516252942892,0.9999999997221451,88.22895248680156,88.77660461239243,23.354268967866822,24.72643539314095,0.9559586260039716,1.1963190184049082,0.011585840510190267,0.8904526578590553,0.00013605442173241663,0.0001567813301102532,8821.597759402508,185,86.53239629756598,86.53239629756598,997.4344149982448,31.582185089037853,-0.007360348061316729,2.4302055571351833,-0.5697944428648167,0.0008164879695800952,54.635086435650265,0.1778850070998469,7.288596473185054,0.9735594238822782,5.493876078712609,86.12139769452455,84.97766570605195,31.876891298135494,30.48368849947996,0.9510270254828019,1.2180322248885842,0.009261021030240917,0.8788704374256547,0.00011257458062109447,0.0002379376210799512,8659.35481659239,Viral Pneumonia
197,125.71649584219685,125.71649584219685,430.8513600666526,20.75695931649558,0.19225430929040713,3.073541930735218,0.07354193073521786,0.001066239999573504,28.464399994307154,0.21962825960527518,7.070845019509146,0.9678016704136242,4.021599999195732,0.9999999997999998,124.8048000000002,125.73040000000006,19.72898114151245,20.810106096639412,0.9408090526225316,1.270740669116225,0.014013150183564966,0.8558971062631929,8.728288380960232e-05,6.792661349783263e-05,16487.92167859215,181,109.61272354148343,109.61272354148343,810.1980087359425,28.463977387848356,-0.05057850258040215,2.2966707131915802,-0.7033292868084198,0.0008327580147213323,40.82720246033101,0.1865927840910147,7.274526525609638,0.9766137870643301,4.866151466811113,109.63122102009251,108.13508500772771,28.836269911246585,27.773493012038013,0.9551227238672269,1.1958369979478158,0.00996611837467616,0.8882108436293036,9.018759016114998e-05,0.00010404002935161527,13045.372618000585,Viral Pneumonia
